Date,Currency,FX_to_Report_Ccy
2026-01-15,USD,0.8586400017605552
2026-01-16,EUR,1.0
2026-01-16,JPY,0.005431565187691756
2026-01-16,USD,0.8614000206606012
2026-01-19,EUR,1.0
2026-01-19,JPY,0.005460810460731718
2026-01-19,USD,0.8602199759816261
2026-01-20,EUR,1.0
2026-01-20,JPY,0.005431742107621363
2026-01-20,USD,0.8591700330758536
2026-01-21,EUR,1.0
2026-01-21,JPY,0.00539135888634743
2026-01-21,USD,0.852670047215672
2026-01-22,EUR,1.0
2026-01-22,JPY,0.00540657419821031
2026-01-22,USD,0.8566800010253272
2026-01-23,EUR,1.0
2026-01-23,JPY,0.0053679748566207
2026-01-23,USD,0.8507300150236063
2026-01-26,EUR,1.0
2026-01-26,JPY,0.005434930441249742
2026-01-26,USD,0.8432800088865701
2026-01-27,EUR,1.0
2026-01-27,JPY,0.0054564302760277995
2026-01-27,USD,0.8420000287070284
2026-01-28,EUR,1.0
2026-01-28,JPY,0.0054583067022669265
2026-01-28,USD,0.8321099749839527
2026-01-29,EUR,1.0
2026-01-29,JPY,0.005453752163346934
2026-01-29,USD,0.8348800086308472
2026-01-30,EUR,1.0
2026-01-30,JPY,0.005456549303731287
2026-01-30,USD,0.835719997106873
2026-02-02,EUR,1.0
2026-02-02,JPY,0.005437974513809266
2026-02-02,USD,0.8439400532102459
2026-02-03,EUR,1.0
2026-02-03,JPY,0.005452741176424582
2026-02-03,USD,0.8475499670168535
2026-02-04,EUR,1.0
2026-02-04,JPY,0.0054324206326213645
2026-02-04,USD,0.8463000311639404
2026-02-05,EUR,1.0
2026-02-05,JPY,0.005400063759908103
2026-02-05,USD,0.8473399615270085
2026-02-06,EUR,1.0
2026-02-06,JPY,0.005415680500633121
2026-02-06,USD,0.8490499942661903
2026-02-09,EUR,1.0
2026-02-09,JPY,0.005377789816680355
2026-02-09,USD,0.8456100365063757
2026-02-10,EUR,1.0
2026-02-10,JPY,0.005380538715601633
2026-02-10,USD,0.8400499747442479
2026-02-11,EUR,1.0
2026-02-11,JPY,0.005444962147144253
2026-02-11,USD,0.8410699543420749
2026-02-12,EUR,1.0
2026-02-12,JPY,0.005493871704146424
2026-02-12,USD,0.8420299481157232
2026-02-13,EUR,1.0
2026-02-13,JPY,0.005513530384948506
2026-02-13,USD,0.8425700461140077
2026-02-16,EUR,1.0
2026-02-16,JPY,0.005515567912618107
2026-02-16,USD,0.842639955938388
2026-02-17,EUR,1.0
2026-02-17,JPY,0.005493811372715987
2026-02-17,USD,0.8438900471248453
2026-02-18,EUR,1.0
2026-02-18,JPY,0.005509641873278237
2026-02-18,USD,0.8437499937135726
2026-02-19,EUR,1.0
2026-02-19,JPY,0.005483869294197839
2026-02-19,USD,0.8482599443129597
2026-02-20,EUR,1.0
2026-02-20,JPY,0.005476181543239365
2026-02-20,USD,0.8496800307353626
2026-02-23,EUR,1.0
2026-02-23,JPY,0.005474742346024334
2026-02-23,USD,0.8449700177251547
2026-02-24,EUR,1.0
2026-02-24,JPY,0.005483387976724719
2026-02-24,USD,0.84790000761114
2026-02-25,EUR,1.0
2026-02-25,JPY,0.00544855193857742
2026-02-25,USD,0.849240041944639
2026-02-26,EUR,1.0
2026-02-26,JPY,0.005418879572892802
2026-02-26,USD,0.8463699635909718
2026-02-27,EUR,1.0
2026-02-27,JPY,0.005436348329440253
2026-02-27,USD,0.8472400036359596
2026-03-02,EUR,1.0
2026-03-02,JPY,0.005429294163591619
2026-03-02,USD,0.8503799619262569
2026-03-03,EUR,1.0
2026-03-03,JPY,0.00543705777653739
2026-03-03,USD,0.8549000064714134
2026-03-04,EUR,1.0
2026-03-04,JPY,0.00545839626127841
2026-03-04,USD,0.8611600220756354
2026-03-05,EUR,1.0
2026-03-05,JPY,0.005475221689417014
2026-03-05,USD,0.8594300551683779
2026-03-06,EUR,1.0
2026-03-06,JPY,0.005468604754788951
2026-03-06,USD,0.8614699938413674
2026-03-09,EUR,1.0
2026-03-09,JPY,0.005478041359479747
2026-03-09,USD,0.867809986560679
2026-03-10,EUR,1.0
2026-03-10,JPY,0.005454049450292468
2026-03-10,USD,0.860790028529817
2026-03-11,EUR,1.0
2026-03-11,JPY,0.0054473056134943165
2026-03-11,USD,0.8612300446887271
2026-03-12,EUR,1.0
2026-03-12,JPY,0.005446059405891227
2026-03-12,USD,0.8663100057956359
2026-03-13,EUR,1.0
2026-03-13,JPY,0.005451700632623873
2026-03-13,USD,0.867930033437923
2026-03-16,EUR,1.0
2026-03-16,JPY,0.005480713593325465
2026-03-16,USD,0.874499998019278
2026-03-17,EUR,1.0
2026-03-17,JPY,0.0054659744010977325
2026-03-17,USD,0.8696000306017314
2026-03-18,EUR,1.0
2026-03-18,JPY,0.005453633257642979
2026-03-18,USD,0.866590034585676
2026-03-19,EUR,1.0
2026-03-19,JPY,0.005459409346489474
2026-03-19,USD,0.8722599836790649
2026-03-20,EUR,1.0
2026-03-20,JPY,0.005469771367295949
2026-03-20,USD,0.8637400549158002
2026-03-23,EUR,1.0
2026-03-23,JPY,0.005432656602734416
2026-03-23,USD,0.8650400253099708
2026-03-24,EUR,1.0
2026-03-24,JPY,0.005436851192413893
2026-03-24,USD,0.8615399783911691
2026-03-25,EUR,1.0
2026-03-25,JPY,0.005424729069813256
2026-03-25,USD,0.8609799783292637
2026-03-26,EUR,1.0
2026-03-26,JPY,0.005426790006015045
2026-03-26,USD,0.8649399504211276
2026-03-27,EUR,1.0
2026-03-27,JPY,0.005428174425161497
2026-03-27,USD,0.8669199650487504
2026-03-30,EUR,1.0
2026-03-30,JPY,0.0054310340469714505
2026-03-30,USD,0.870170040146495
2026-03-31,EUR,1.0
2026-03-31,JPY,0.0054519682149321335
2026-03-31,USD,0.8648999982884717
